id,text,label,origin,id-type,predictions,prediction_scores
1.3746488769515397e+18,"Todo el mundo sabe que Teodoro García sobornó a tres diputados de C’s para hacer fracasar la moción de censura en Murcia. Esto se llama corrupción y no puede quedar impune. 
Por eso Pablo Iglesias ha anunciado una denuncia contra Don Teodoro por posible delito de cohecho 👏👏",1,twitter,twitterId,0,"[0.995935320854187, 0.004064717795699835]"
1.388851907893076e+18,"4 millones de parados, 700.000 españoles en ERTE, 500 mil autónomos sin actividad...
Todo en orden, LA MINISTRA ESTÁ MUY CONTENTA.😡",1,twitter,twitterId,0,"[0.9854511022567749, 0.01454890426248312]"
1.4559574014343004e+18,"Els diputats d’ERC aplaudint el PdeCat quan el dip. Bel diu q no enten q, més enllà del PP i VOX q aspiren a ser gobierno, hi hagi partits (com ara JuntsXCat ) q presentin una esmena a la totalitat. Algú recorda què van fer ERC i el PdeCat en el passat? Hemeroteca 2019",0,twitter,twitterId,1,"[0.0028546631801873446, 0.9971453547477722]"
1.4649012519891354e+18,"Ver la manipulación que practica el gobierno de Sánchez resulta doloroso, y que su análisis ante lo sucedido en nuestro pasado reciente se apoye sobre un ejercicio manifiesto de 𝐀𝐦𝐧𝐞𝐬𝐢𝐚 𝐬𝐞𝐥𝐞𝐜𝐭𝐢𝐯𝐚, produce sonrojo.

📰Mi opinión en ElFarodeMelilla y MELILLA_HOY",0,twitter,twitterId,1,"[0.0024748363066464663, 0.997525155544281]"
1.4156891997816504e+18,Mónica García disfruta de un entrecot mientras pregona que hay que limitar el consumo de carne vía libertaddigital,1,twitter,twitterId,0,"[0.9993498921394348, 0.0006500788149423897]"
https://www.elespanol.com/opinion/tribunas/20230310/enjambre-yolanda-diaz/747545239_12.html,"Mientras tanto, Pam, secretaria de Estado de Igualdad, continúa metiendo en líos a Díaz pero también a Sánchez.",1,news-articles,url,0,"[0.9987230896949768, 0.0012768564047291875]"
1.356636130586874e+18,"Igarrigavaz en Ripoll (Girona): «Hemos venido a denunciar la creciente islamización en Cataluña» RecuperemosCataluña 
SoloQuedaVox",1,twitter,twitterId,0,"[0.9841086268424988, 0.01589135080575943]"
1.4613159800099144e+18,"""La cultura actual está atrapada en una perversión del sacramento de la penitencia: confesiones por doquier [Occidente machista-racista-imperialista] Pero no hay absolución, no hay perdón, por lo que tampoco la esperanza de una nueva vida""

De Sánchez Saus",0,twitter,twitterId,1,"[0.14561378955841064, 0.8543862104415894]"
1.4600065948429312e+18,"Y a los migrados, ¿qué tal os va con el mando testosterónico?",1,twitter,twitterId,0,"[0.9742940068244934, 0.02570602297782898]"
1.4547103641852846e+18,“Que governi Vox i rebenti tot!” via elnacionalcat,0,twitter,twitterId,1,"[0.005879474338144064, 0.9941205382347107]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"Esa derecha, dividida hoy en dos partidos y pico, es, sin duda, el hecho paranormal más determinante en la democracia española, y el que más ha evolucionado desde entonces, hasta ser el único objeto desestabilizador permitido –y, por ello, invisibilizado– por aquí abajo.",0,news-articles,url,1,"[0.13296066224575043, 0.8670393228530884]"
1.4595121190119096e+18,"Sabemos por qué existimos, cuál es la razón de ser de la socialdemocracia. Gobernamos por el IMV, por una ley de vivienda para la gente joven o por más derechos y libertades. Gobernamos para las mayorías sociales y lo seguiremos haciendo pese a la rabia de la derecha.
Avanzamos_",0,twitter,twitterId,1,"[0.0034948340617120266, 0.9965051412582397]"
1.44929620125431e+18,"🗞Calvo reprocha a Sánchez q ceda al feminismo de Podemos elmundoes 
Debe explicárselo muy bien a Adrilastra pq no se ha enterado … Para muestra, su intervención el jueves en Congreso_Es",0,twitter,twitterId,1,"[0.010824527591466904, 0.9891754984855652]"
https://www.elmundo.es/opinion/columnistas/2023/03/22/641b08d1fdddffdd698b45aa.html,"Se trata del tique electoral entre Pedro Sánchez y Yolanda Díaz, fabricado en la Moncloa como artefacto de autoperpetuación.",1,news-articles,url,0,"[0.9987366795539856, 0.0012633705046027899]"
https://okdiario.com/sociedad/jorge-rey-avisa-invierno-gran-peligro-que-llega-esta-primavera-10581174,"«De marzo no te fíes, que es traidor, tan pronto frío como calor» es una de las frases y refranes que hace que Jorge Rey tenga un poco de cuidado a la hora de predecir el tiempo.",0,news-articles,url,1,"[0.006651615258306265, 0.9933484196662903]"
1.4624076648272527e+18,"Más inversión para luchar contra la violencia de género!!!!! Fets, no paraules! 💜",0,twitter,twitterId,1,"[0.03727152943611145, 0.9627284407615662]"
1.4602035809426596e+18,"Cuñados dl mundo! No os pido q lo superéis…
Casado propone ""ir con un pastor"" para aprender ""qué es comer sano"" via El_Plural",0,twitter,twitterId,1,"[0.008833265863358974, 0.9911667704582214]"
1.4091949984704143e+18,"El 90% de la contaminación por plásticos procede de países asiáticos y africanos. (Pero quienes abrumaremos nuestra economía con regulaciones anti-plástico seremos nosotros, como siempre):",1,twitter,twitterId,0,"[0.9973669648170471, 0.0026330510154366493]"
1.4323039761673994e+18,Pues mil días después de caducar el mandato democrático del CGPJ el órgano judicial okupado (por las derechas) parece no susceptible de desahucio y lanzamiento como si lo sería una familia pobre de su vivienda. DesalojoCGPJ,1,twitter,twitterId,0,"[0.9438614249229431, 0.056138597428798676]"
1.3878331606171116e+18,"En Cs decimos alto y claro InsultosNoToleranciaSI. El 4M tú también tienes la oportunidad de elegir y de votar para dejar atrás la crispación. 

EligeCentro.
Vota BalEdmundo",0,twitter,twitterId,1,"[0.00875796377658844, 0.9912420511245728]"
1.3783621384362516e+18,Un Gobierno arrodillado sigue con su hoja de ruta de cesiones y concesiones.,1,twitter,twitterId,0,"[0.7520387768745422, 0.24796122312545776]"
1.370703056774566e+18,"En Madrid sólo hay un camino: IdiazAyuso. 

SocialismoOLibertad",1,twitter,twitterId,0,"[0.998711347579956, 0.0012886789627373219]"
1.364301897352573e+18,"Si la monarquía ha sido tan ejemplar y salvó la democracia el 23-F, ¿por qué es necesario mantener su inviolabilidad jurídica?
Lo mismo es que hasta PSOE, PP, Vox y C’s tienen sus dudas sobre la ejemplaridad monárquica...",1,twitter,twitterId,0,"[0.9966817498207092, 0.003318242961540818]"
1.3949468849853112e+18,"Paradójicamente, el PP ha hablado de recortes en el Congreso. 

¿Se refieren a los millones de euros en recortes que aplicaron cuando gobernaban? ¿Los recortes que, ya en la oposición, han ido a pedir a Europa?

Esta es la primera vez que España afronta una crisis sin austeridad.",1,twitter,twitterId,0,"[0.998433530330658, 0.00156650401186198]"
1.4507701599296348e+18,"Hoy Macarena_Olona ha interpelado a la ministra de Justicia acerca de ejemplaridad política. 
No digo que sea fácil que nadie del gobierno se defienda, y menos en ese tema pero alguno lo podía intentar. Mandar a Llop es crueldad mental, saben que no tiene nada que hacer.",0,twitter,twitterId,1,"[0.0049965111538767815, 0.9950035214424133]"
1.451122491322155e+18,".JoaquinRobles55 (VOX): ""La izquierda y el independentismo campan a sus anchas por la universidad, levantando sus carpas y mesas, mientras hacen escraches contra quien discrepe de ellos"".",0,twitter,twitterId,1,"[0.004489995539188385, 0.9955099821090698]"
1.4208439005671752e+18,"El TSJC investiga, entre muchas causas, el aval para perdonar la malversación a los golpistas o la imputación de Torrent por desobedecer al TC. Por eso el separatismo lleva años señalando a los jueces en Cataluña. El Estado tiene el deber de protegerlos.",0,twitter,twitterId,1,"[0.002447812119498849, 0.997552216053009]"
1.453074481757528e+18,"Salir de la cortina de humo que algunos moralistas pretenden interponer entre educadores y educados, no debería resultar una cruzada plagada de épica, dogma de fe, paradigma de tesis doctorales ó tratados científicos.
Vía ReligionDigit",0,twitter,twitterId,1,"[0.004659641534090042, 0.9953403472900391]"
1.45146256408968e+18,"¿Cual es el límite de este gobierno? ¿Donde tiene su límite ? ¿Excarcelar a 200 etarras es el límite? ¿Hay más? 
Dentro video 🎬",0,twitter,twitterId,1,"[0.006888600066304207, 0.9931113719940186]"
1.4584801490458624e+18,"Los principios fundacionales de la Unión Europea son el antifascismo y la justicia social. Cuando la UE olvida esto con la ""austeridad"", se empieza a romper y despiertan los viejos monstruos. Hacer memoria para entender el presente y mirar al futuro.",0,twitter,twitterId,1,"[0.002587087219581008, 0.9974129796028137]"
1.463114811592614e+18,"España lo tiene todo para triunfar, pero le sobra el Gobierno de Sánchez. Pactar con Bildu es perder el alma democrática.
ConBilduNo",0,twitter,twitterId,1,"[0.017955243587493896, 0.9820448160171509]"
1.4170486662427566e+18,La bárbara y muy fascista Edad Media (catedral de León),1,twitter,twitterId,0,"[0.9987298846244812, 0.0012700543738901615]"
1.3947065318752338e+18,Parece que TwitterEspana no va a poder censurar lo que le dicen los españoles a Sánchez y a Marlaska al pisar Ceuta como ha hecho con los tuits de Santi_ABASCAL . WhatsApp se viene abajo con el vídeo . 👇🏻👇🏻,1,twitter,twitterId,0,"[0.9945942759513855, 0.005405740812420845]"
1.4559063064774984e+18,"pablocasado_ en el debate PGE2022 “ hay una alternativa a estos PGEdelaRuina: apuesta institucional , por la familia, por el empleo, por la competitividad”

LaAlternativaEsPP",1,twitter,twitterId,0,"[0.9993076324462891, 0.0006923734326846898]"
1.4221125722459382e+18,"Sánchez y su (des)gobierno se van de vacaciones batiendo récord tras récord en el precio de la luz que pagas tu... y en la gasolina, el gasoil, el butano..

HayAlternativa 

El 21 de julio lograron la medalla de oro🥇
Hoy, la medalla bronce🥉
 

Creemos",1,twitter,twitterId,0,"[0.9946159720420837, 0.0053840624168515205]"
1.3527064056152064e+18,Gracias a las políticas de IdiazAyuso ya se empiezan a encontrar madrileños que saben hablar español.,1,twitter,twitterId,0,"[0.9981156587600708, 0.001884362194687128]"
1.461323537810133e+18,"El FairPlay del PSOE de Sanchez en TwitterEspana IroníaModoON

👀Twitter suspende más de 20 bots que apoyaban al PSOE e insultaban a periodistas 
 vía el_pais",0,twitter,twitterId,1,"[0.002659375546500087, 0.9973406195640564]"
1.3833729082448364e+18,"Marco jurídico (ABC), 17 abr 2021 
Todos los consejeros autonómicos dicen querer un marco jurídico, y lo que quieren es mandar tanto como Illa, el encerrador. Pero ⁦hughes_hu⁩ lo explica mejor.",0,twitter,twitterId,1,"[0.3637807071208954, 0.6362192630767822]"
1.3541266606778573e+18,"El FMI sube la previsión de crecimiento mundial para 2021, pero baja la de España 15.000M€, que sufre la peor caída en 2020.
Y Alemania avisa que deben hacer reformas para recibir fondos UE.
Ni salimos más fuertes ni somos faro de recuperación. Menos mentiras y más soluciones ya",0,twitter,twitterId,1,"[0.011821913532912731, 0.9881780743598938]"
1.375441197444039e+18,"El BOE publica hoy el reparto de ayudas directas del gobierno de 🇪🇸 para autónomos y PYMES 



CastillaYLeón recibe 232,56 M€ para ayudas directas.
La jcyl seguro que PP y Cs ya están añadiendo los 162 m. € comprometidos 🤷

Critican y no ayudan nada😡",0,twitter,twitterId,1,"[0.0046654753386974335, 0.9953345656394958]"
https://www.elmundo.es/cultura/2023/03/23/64145fdbfdddffae808b45af.html,Esta es la historia de un idiota y una genio.,1,news-articles,url,0,"[0.9864603281021118, 0.013539662584662437]"
1.371440378142978e+18,"Pablo Iglesias nos deja claro lo que nos jugamos en Madrid:

Socialcomunismo o Libertad",1,twitter,twitterId,0,"[0.9985015392303467, 0.0014984593726694584]"
1.360879786650968e+18,"Hoy mando desde Jaén muchas fuerzas y ánimos a los valientes de vox_es que van a defender la libertad en las mesas electorales de Cataluña. Yo estaré hoy con los jiennenses en la manifestación denunciando la ruina de Jaen y sus responsables,PSOE Jaén, Andalucía y del Gobierno",0,twitter,twitterId,1,"[0.005009122658520937, 0.994990885257721]"
1.422141197326459e+18,"Y tú también Pedro.

Así despidió Sánchez a Ábalos: ""Sabes que te tienes que ir""",1,twitter,twitterId,0,"[0.9977485537528992, 0.002251438330858946]"
1.3480670025906504e+18,"Inadmisible la actitud de esta ""gente"" en la Plaza de Callao. 

Todo mi apoyo a la policiademadrid BomberosMad AlmeidaPP_",1,twitter,twitterId,0,"[0.773354709148407, 0.2266453355550766]"
1.3974628554866893e+18,"El problema de los Marcos de Quinto de la vida no es solo que no les gusten los servicios públicos y el empleo digno, es que han decidido utilizar la violencia política contra las mujeres como herramienta para frenar los avances feministas y de justicia social. Basta ya",1,twitter,twitterId,0,"[0.955691933631897, 0.04430805891752243]"
1.418908407713747e+18,Aquí el “centro liberal progresista” al servicio del heredero de Primo de Rivera y de Blas Piñar!👇🏾,0,twitter,twitterId,1,"[0.017485210672020912, 0.9825147986412048]"
1.4540326580114063e+18,"El rey de la prohibición ⁦agarzon⁩ . Haz algo para bajar la luz, la cesta de la compra, la gasolina, el Diésel el butano y servicios bancarios… Alberto Garzón: ""Ayuso atiborró a los niños a pizzas en la pandemia. Es una deriva trumpista"" ⁦",0,twitter,twitterId,1,"[0.013233589939773083, 0.9867664575576782]"
1.3467382423522632e+18,"Cs va camino de la debacle en Cataluña, y probablemente la descomposición definitiva. No supieron pactar a ambos lados, un enorme servicio que podían haber prestado al pais. Solo sostener a la derecha en las CCAA. Lo lógico es que se integren en el PP mientras les ofrezcan sitio",0,twitter,twitterId,1,"[0.005122878588736057, 0.9948771595954895]"
1.353279424712618e+18,"Ayer. Mientras el Pirineo Aragonés se arruina vacío. Y que venga Bunbury, el negacionista, a ponerle música.",0,twitter,twitterId,1,"[0.004293402656912804, 0.9957066178321838]"
1.4562182707810345e+18,Gómez Hernández (PSOE) le recuerda al PP que está en la oposición. Se equivoca. Es donde debería estar. En la oposición sólo esta VOX,0,twitter,twitterId,1,"[0.0035946101415902376, 0.9964053630828857]"
1.4525935306569318e+18,"Hay que entender que la oposición al Gobierno no solo se ejerce desde el Parlamento, sino también desde sectores de la judicatura, los poderes mediáticos y algunas grandes empresas 👇🏻",1,twitter,twitterId,0,"[0.9971566200256348, 0.0028433732222765684]"
https://www.huffingtonpost.es/opinion/derecha-censura-si.html,"Porque solo así se puede entender que el principal partido de la oposición y uno de los artífices de la consolidación democrática, se abstenga ante una propuesta de la ultraderecha que atenta contra la diversidad de España, que cuestiona el modelo constitucional, que quiere romper la convivencia, que atenta contra los derechos de todas las personas y que quiere desmantelar el estado del bienestar construido entre todos durante más de cuatro décadas.",0,news-articles,url,1,"[0.4030510485172272, 0.5969489812850952]"
1.4628697249042678e+18,"Sacar tanquetas a la calle para reprimir una protesta no es solo un error, es vulnerar el derecho a la protesta y criminalizar a los trabajadores que están en lucha. Interior debe rectificar. Y que no vuelva a pasar",0,twitter,twitterId,1,"[0.16122235357761383, 0.8387776017189026]"
1.3975149286600376e+18,".InesCanizares : ""Vds justifican el aumento de las cotizaciones a los autónomos para mejorar servicios y prestaciones en el futuro. La unidad verdad en lo que dice es que Los autónomos van a pagar más. La única. Serán el cajero automático para pagar la fiesta del Gobierno"".",0,twitter,twitterId,1,"[0.05732504278421402, 0.9426749348640442]"
https://www.elespanol.com/opinion/tribunas/20230310/enjambre-yolanda-diaz/747545239_12.html,El Confidencial: “La crisis del solo sí es sí agrieta UP: ‘Quieren realzar a Irene para chantajear a Yolanda’”.,0,news-articles,url,1,"[0.007343233097344637, 0.9926567673683167]"
1.4528744239633777e+18,"“Quedan derogadas la Ley 2/2016 de Identidad y Expresión de Género e Igualdad Social y la Ley 3/2016 de Protección Integral contra LGTBIfobia""

Pues viendo las firmas de la PL se ve con claridad que además de VOX, el crucifijo de cristal y la Santa Farsa están detrás
No pasarán",0,twitter,twitterId,1,"[0.008328907191753387, 0.991671085357666]"
1.418141923685118e+18,"El rescate a Plus Ultra con 53 millones de dinero público no tenía ningún sentido y por eso lo denunciamos en Europa y en el Tribunal de Cuentas. Ahora, la Justicia ordena suspenderlo. El Gobierno Sánchez debe asumir responsabilidades por este escándalo👇",1,twitter,twitterId,0,"[0.9987791180610657, 0.0012208946282044053]"
1.402608582235992e+18,"11 años lleva el Tribunal Constitucional sin resolver el recurso de inconstitucionalidad sobre la ley del aborto

Saben que es una ley inconstitucional que va contra su propia doctrina

Han decidido prevaricar por omisión

Más de 1 millón de vidas abortadas al amparo de esta Ley",1,twitter,twitterId,0,"[0.9977728724479675, 0.0022271156776696444]"
1.363436588458537e+18,"¿Verdad que usted no había visto tal grado de violencia en otras manifestaciones?...

No hay muchos periodistas que se atrevan a decir lo que dice aquí DANIELSERRANO00 

Vivir de la pluma cada vez se parece más a vivir de la espada o el puñal👇🏻",1,twitter,twitterId,0,"[0.9965751767158508, 0.003424848197028041]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"Pi i Margall, que tuvo una legislatura minimal, y Felipe, el político modernuqui que tal vez ha mentido más, si bien, tal vez por ello, y poseedor de un amplio registro, puntualmente hablaba de objetivos no cumplidos, de fallos, o de políticas que no quería, pero que, brrrr, debía acometer;",1,news-articles,url,0,"[0.9948549270629883, 0.005145090166479349]"
1.452028919348138e+18,"Dinar d’apoderats i apoderades del pscreus 
Amb la meva gent! Que be que s’està a casa!
PSC_CampdeTgn",0,twitter,twitterId,1,"[0.0070409453473985195, 0.9929590225219727]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"La primera en ser felicitada fue, por cierto, Irene Montero, que puso la cara que puse yo un día en el que mi ex me propuso irnos a un motel, y resultó no ser el de Psicosis.",1,news-articles,url,0,"[0.9993332028388977, 0.0006668174173682928]"
1.4570516085299118e+18,"Esta tarde, en la Plaza de Moralzarzal, en la Feria de Novilladas, apoyando la Fiesta Nacional que es parte de nuestra cultura, diga lo que diga este gobierno indigno.
Con Mazureque , fjconpe , VOX_Congreso compañerismo y trabajo sin descanso por España",0,twitter,twitterId,1,"[0.004452195018529892, 0.9955477714538574]"
1.4589420422231286e+18,"Madrid fue la comunidad en la que más muertes por Covid quedaron fuera de la estadística oficial 

¿Decíais los de la libertad para cañas que no erais vosotros los muertos y que si eso ya tratarían con cariño vuestros cadáveres? 

Era esa Libertad, ya.",1,twitter,twitterId,0,"[0.5363715887069702, 0.4636283814907074]"
1.4518810333313147e+18,"👉 Son la peor oposición, la más desleal. 
Ya lo sabíamos en España y ahora lo sabe toda Europa.

Nosotros, a los nuestro: a proteger cada conquista social, cada avance. Porque anticiparse es mejor que responder y elevarnos es mejor que enfrentarnos. 

Esa es nuestra tarea ✊",1,twitter,twitterId,0,"[0.8549562692642212, 0.14504368603229523]"
1.3664307162429071e+18,"El gobierno socialcomunista de Sánchez e no sabe cómo sacar a España de la profunda crisis sanitaria y económica en la que está sumida, tendremos que ser una vez más pablocasado_ y populares los que salgamos al rescate de España 🇪🇸",0,twitter,twitterId,1,"[0.0033008279278874397, 0.9966991543769836]"
1.3550577413798584e+18,"Cataluña merece iniciar una nueva etapa para recuperar los abrazos perdidos por la crispación y el odio del 'procés'.
El 14F hay que votar por CiutadansCs, la única alternativa constitucionalista ParaQueGanemosTodos y evitemos un tripartito.",0,twitter,twitterId,1,"[0.003086572512984276, 0.9969134330749512]"
1.3482195134358036e+18,Empujando el coche oficial para que parezca el de un vecino. Grande Almeida!!,0,twitter,twitterId,1,"[0.01500852219760418, 0.9849914908409119]"
https://www.huffingtonpost.es/opinion/derecha-censura-si.html,"En solo un año al frente del PP, ha conseguido reducir su moderación a cenizas.",1,news-articles,url,0,"[0.9992673993110657, 0.0007325920159928501]"
1.464644374797693e+18,"Fallece Almudena Grandes. Una gran pérdida, aún no me lo puedo creer, gran pérdida. 

Que la tierra te sea leve.",1,twitter,twitterId,0,"[0.9981111288070679, 0.0018888282356783748]"
1.4631016407691633e+18,"Ninguna propuesta les sirve si lleva el logo de populares Con el mismo contenido VETAN nuestras enmiendas pero admiten las de aquellos a los q solo interesa desintegrar España. 
Sus promesas a los ciudadanos son papel mojado y convierten a Bildu en socio preferente. ConBilduNo",0,twitter,twitterId,1,"[0.0035406893584877253, 0.9964593052864075]"
1.4649750392463483e+18,"Nos llamamos ""extremo centro"" porque ""extrema derecha"" ya estaba pillado",0,twitter,twitterId,1,"[0.023358721286058426, 0.9766412377357483]"
1.4634958560076513e+18,"Sánchez debe hacer cumplir la sentencia sobre el castellano en Cataluña.
Si la Generalitat sigue en rebeldía ofrecemos los votos para aplicar un 155 en la competencia educativa, que es titularidad estatal.
Que recuerde que González lo inició en 1989 en Canarias por la fiscalidad.",0,twitter,twitterId,1,"[0.20632220804691315, 0.793677806854248]"
1.391081939197702e+18,"Mientras la ministra Maroto hacía campaña en Madrid no preparaba la campaña turística.

Ahora España está en la lista negra de destinos turísticos en Europa. Si no son capaces de gestionar el turismo, mejor que se vayan.",1,twitter,twitterId,0,"[0.9989114999771118, 0.0010885129449889064]"
https://www.huffingtonpost.es/opinion/derecha-censura-si.html,"Una abstención que es toda una declaración de intenciones de que, por recuperar el poder, Feijóo es capaz de cualquier cosa.",1,news-articles,url,0,"[0.9964255690574646, 0.0035744691267609596]"
1.3617023273637317e+18,"Ayuso utiliza el comodín del público para desviar el foco. 

Durante el último año vemos permanentemente tirar del comodín de Barajas para esconder su nefasta gestión, lo ha hecho con la pandemia y con Filomena. 

¿Lo utilizará ahora Casado para esconder su resultado en Cataluña?",0,twitter,twitterId,1,"[0.0025285822339355946, 0.9974714517593384]"
https://www.huffingtonpost.es/opinion/derecha-censura-si.html,"En estos tres años de legislatura hemos visto de todo, desde la petición de VOX de articular el estado de alarma para hacer frente a la pandemia en marzo de 2020, para luego recurrirlo al Tribunal Constitucional en un ejercicio de funambulismo y de incoherencia política.",1,news-articles,url,0,"[0.993510901927948, 0.006489034742116928]"
1.4558568568915968e+18,"Escuchando a la Ministra Montero contándonos las mentiras del PGE2022, describiéndonos un país de ""Montero en el país de las maravillas"".PGEdelaRuina.",0,twitter,twitterId,1,"[0.008403562940657139, 0.9915964007377625]"
1.4011834285827277e+18,"Mientras los separatistas dicen que ""lo volverán a hacer"" y anuncian otro ""embate"" al Estado, el Gobierno prepara los indultos para reescribir la sentencia.

Si Sánchez no exige a Aragonès que acate la legalidad, la 'Agenda del reencuentro' puede ser el reencuentro con el golpe👇🏻",1,twitter,twitterId,0,"[0.6832162737846375, 0.31678369641304016]"
1.452384978466181e+18,"Gandia merece mucho más 
Los Presupuestos Generales del Estado de Sánchez son un fiasco para la Safor
PGE22
 vía levante_emv",0,twitter,twitterId,1,"[0.025996411219239235, 0.9740036129951477]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"Por lo que veo, en los próximos años consistirá en asumir la derecha libertaria –snif– que nos viene de Sudamérica, vía Atlas Network.",0,news-articles,url,1,"[0.002407119143754244, 0.9975928664207458]"
1.4569017984852828e+18,"Se me olvidó contarles. Esta semana en el Congreso, orador de izquierdas decía que *cuidado*, que “los de VOX defienden que el dinero donde mejor está es en el bolsillo de los ciudadanos”.  😩

Los de VOX_Congreso aplaudimos a rabiar, claro. 😎",0,twitter,twitterId,1,"[0.0030412522610276937, 0.9969587326049805]"
1.462707847775535e+18,"Sabemos lo que tenemos que hacer y nada nos va a despistar de este camino, que tiene un único objetivo: salvar a España de la ruina. 

📊 El PP con el liderazgo del presidente pablocasado_ sigue sumando. 

🟦 PP 130 diputados. 

Creemos en España 🇪🇸",0,twitter,twitterId,1,"[0.38179418444633484, 0.6182058453559875]"
1.411790205330375e+18,"Samuel tenía 24 años y toda la vida por delante. Le han dado una paliza hasta matarlo, por ser gay. Le gritaban “maricon” cada insulto, también es insulto para todos nosotros. Esto ha ocurrido en el 2021. 

¡Lo han asesinado! 
justiciaparasamuel",0,twitter,twitterId,1,"[0.006501869764178991, 0.9934980869293213]"
1.4620444424252785e+18,"Lula representa la esperanza para los proyectos de cambio en todo el mundo y el fracaso de los que nos quieren derrotadas.

Hoy, con LulaOficial y con el resto de compañeros/as, mandamos un mensaje muy importante: contra los enemigos de la democracia, unidad, verdad y esperanza.",0,twitter,twitterId,1,"[0.01937953755259514, 0.9806204438209534]"
1.4638088300857797e+18,"En el Día Internacional de la Eliminación de la Violencia contra la Mujer, reivindicamos nuestro firme compromiso ContraLaViolenciaMachista. Frente al machismo asesino nos tienes a todas! gpscongreso",0,twitter,twitterId,1,"[0.02789543941617012, 0.972104549407959]"
1.4511616367405056e+18,"No creemos a Sánchez porque mintió cuando dijo que no pactaría con Bildu, Podemos y los separatistas.
Debe romper con Bildu y no negociar.

Nadie entendería que Macron negociase Presupuestos con los que justifican los atentados del Bataclan, ni Biden con los de las torres gemelas",0,twitter,twitterId,1,"[0.0039640432223677635, 0.9960359930992126]"
1.4501311076477338e+18,"Otegi “sintiendo el dolor de las víctimas”, como si hubieran muerto en un accidente y no asesinadas por ETA y su ideología criminal

Es la manera de seguir legitimando a ETA y sus ideas",0,twitter,twitterId,1,"[0.007322300225496292, 0.9926776885986328]"
1.4565585373169623e+18,"Derogar significa mantener

La mentira en política no es un arte, es la peor forma de corrupción. Es corrupción porque roba el valor de las palabras al vaciarlas de significado. 

Vía ⁦LeerporL⁩",0,twitter,twitterId,1,"[0.011958315037190914, 0.9880416393280029]"
1.4034356243387556e+18,"El PSOE reivindica la ""bandera"" de los servicios públicos frente a los que apuestan por la ""crispación""",0,twitter,twitterId,1,"[0.005610248539596796, 0.9943897128105164]"
1.3652899152196485e+18,"Mi apoyo a los compañeros de CsHospitalet, que han vuelto a sufrir el señalamiento de los intolerantes.

Nuestra sede lleva casi 20 ataques como este, pero no nos conocen si creen que su odio logrará que dejemos de defender la libertad y la convivencia en Cataluña NoNosCallarán",0,twitter,twitterId,1,"[0.01926111802458763, 0.9807388782501221]"
1.4084332220574351e+18,"25 de Junio de 2021. entra en vigor la Ley de la Eutanasia. Desde hoy, los ancianos y los más débiles verán a sus médicos y pensarán: Y este ( o ésta), ¿se librará de mí cuando no sepa que hacer? La Ley de Eutanasia rompe para siempre la relación médico-Paciente. Una tragedia.",1,twitter,twitterId,0,"[0.9922133088111877, 0.007786708418279886]"
1.44944316359322e+18,"“Tener muy poco y estar dispuesto a dar mucho”, presume ZP 

Lo de la mina de oro regalada por la Venezuela chavista… ya, si eso",0,twitter,twitterId,1,"[0.01640864834189415, 0.9835913777351379]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"Sin la moción de 1980 no hubiera sido posible 1982, de manera que hoy recordaríamos 1982 solo por Naranjito y por el Gobierno de Unidad Nacional presidido por el General Armada –del que Felipe fue vicepresidente tercero–, que tanto hizo por una España feliz y unida, sin mariconadas, de ahí el mausoleo de Armada, financiado por Endesa y edificado por Calatrava en el homónimo Valle de Armada, en Armadia, antes provincia de Madrid.",1,news-articles,url,0,"[0.9994755387306213, 0.0005244906060397625]"
1.416134475805823e+18,"Macri y 2 exministros procesados por entrega de armas a Bolivia en el golpe de Estado.

EEUU reconoce haber entrenado a los sicarios colombianos que ejecutaron al Presidente de Haití. 

Y nos dicen que el problema es Cuba que envió médicos por todo el planeta en plena Pandemia.",0,twitter,twitterId,1,"[0.004456375725567341, 0.9955436587333679]"
1.3967140272592077e+18,"""¡Oh!, clemente y piadosa
Y Paloma almonteña
Siempre Virgen María
Si tu dulce Rocío nos riega

Santa Madre de Dios
Nos hará merecer tus promesas
Y podremos al fin de los días
Habitar las marismas eternas""

¡Viva la Blanca Paloma! ¡Viva la Virgen del Rocío!",0,twitter,twitterId,1,"[0.00671476311981678, 0.9932852983474731]"
1.4511776716609536e+18,"NO FONDO a cuestión é: ¿queremos que o PSdeG sexa unha máquina trituradora de secretarios xerais e candidatos -van 8 en 11 eleccións autonómicas- e marcar un rumbo máis ""centrado"" que agrade máis a certa prensa e certo empresariado? A reflexión é miña, o artigo de MartinSeco 👇🏽",0,twitter,twitterId,1,"[0.024718986824154854, 0.9752809405326843]"
